date,time,de,le,pc,qd,fc,la,lo,cn,ff,jf,sp,su,ty
01-06-2020,1200,Strada \u0218tefan Guse,0.29015,18062,+,3,46.5617692,26.896547600000005,0.82,39.8,0.0,40.8,41.7,TR
01-06-2020,1200,Strada \u0218tefan Guse,0.03002,18062,-,3,46.56135,26.895803076923077,0.86,43.7,0.0,50.0,53.59,TR
01-06-2020,1200,Strada Garii,0.26282,18063,-,3,46.56204214285715,26.89720142857143,0.83,40.0,0.0,40.0,50.38,TR
01-06-2020,1200,Strada Oituz,0.11076,18064,-,3,46.563024,26.899440000000006,0.78,31.8,1.12921,27.67,27.67,TR
01-06-2020,1200,DN11,0.11838,18059,-,1,46.55663428571428,26.886082380952377,0.91,30.0,0.8878,26.94,26.94,TR
01-06-2020,1200,Pasaj Rutier Oituz \u0218tefan Gusa,0.8972,18060,-,3,46.559500701754374,26.8917303508772,0.87,49.6,0.13274,48.84,48.84,TR
01-06-2020,1200,Strada M. Eminescu,0.0426,18068,+,3,46.567315384615384,26.90369846153846,0.82,32.0,2.83122,18.58,18.58,TR
01-06-2020,1200,Fundatura Trotus,0.09807,18067,+,3,46.56681799999999,26.903387333333335,0.7,38.8,1.9722,27.0,27.0,TR
01-06-2020,1200,Pasaj Rutier Oituz \u0218tefan Gusa,0.48575,18066,+,3,46.56417289473685,26.900460526315793,0.71,41.0,1.63218,33.3,33.3,TR
01-06-2020,1200,Pasaj Rutier Oituz \u0218tefan Gusa,0.05066,18066,-,3,46.56307105263158,26.899559473684207,0.83,25.6,1.4606,21.3,21.3,TR
01-06-2020,1200,Fundatura Trotus,0.45495,18067,-,3,46.56459037037038,26.90089814814816,0.74,41.8,0.76998,38.1,38.1,TR
01-06-2020,1200,Strada M. Eminescu,0.16395,18068,-,3,46.56710970588234,26.903723823529408,0.81,39.9,2.32945,26.21,26.21,TR
01-06-2020,1200,Strada Mioritei,0.0301,18070,-,3,46.57434333333333,26.90152,0.7,26.0,2.00668,17.0,17.0,TR
01-06-2020,1200,Strada Primaverii,0.54471,18071,-,3,46.57614900000001,26.902224,0.7,30.0,0.28985,29.0,29.0,TR
01-06-2020,1200,Strada Lunei,0.17445,18072,-,3,46.580081666666665,26.90385333333333,0.7,30.0,0.57971,28.0,28.0,TR
01-06-2020,1200,Strada Venus,0.09609,18073,-,3,46.58100166666667,26.904231666666664,0.7,40.5,1.18089,35.0,35.0,TR
01-06-2020,1200,Strada Aprodul Purice,0.15543,18074,-,3,46.582375,26.904976250000004,0.73,32.5,0.92628,26.04,26.04,TR
01-06-2020,1200,Strada Zefirului,0.47403,18075,-,4,46.584654545454555,26.90616484848485,0.79,32.8,0.0,35.59,35.59,TR
01-06-2020,1200,DN15,0.03981,18080,+,2,46.583290000000005,26.91241,0.76,31.6,2.4472,19.71,19.71,TR
01-06-2020,1200,Strada Hatman Berescu,0.15128,18079,+,3,46.583054999999995,26.911275833333335,0.75,33.3,2.25233,21.67,21.67,TR
01-06-2020,1200,Strada Buciumului,0.18352,18078,+,3,46.582657,26.909181999999998,0.78,31.4,6.19169,10.86,10.86,TR
01-06-2020,1200,Prelungirea Bradului,0.26564,18077,+,3,46.58258187500001,26.906039687499995,0.82,31.3,0.0,37.48,37.48,TR
01-06-2020,1200,Strada Zefirului,0.02068,18075,+,4,46.585575000000006,26.907905,0.75,35.0,5.30763,13.84,13.84,TR
01-06-2020,1200,Strada Aprodul Purice,0.50902,18074,+,3,46.58452977777778,26.905936666666676,0.73,34.1,1.58782,24.87,24.87,TR
01-06-2020,1200,Strada Venus,0.11977,18073,+,3,46.58216375,26.904719999999998,0.72,35.3,1.45056,26.41,26.41,TR
01-06-2020,1200,Strada Lunei,0.09609,18072,+,3,46.58100166666667,26.904231666666664,0.72,39.8,1.95493,27.85,27.85,TR
01-06-2020,1200,Strada Primaverii,0.17445,18071,+,3,46.580081666666665,26.903853333333334,0.74,30.0,1.4576,24.97,24.97,TR
01-06-2020,1200,Strada Mioritei,0.57482,18070,+,3,46.575732307692306,26.90206153846153,0.75,28.6,0.94017,25.51,25.51,TR
01-06-2020,1200,Prelungirea Bradului,0.0394,18077,-,3,46.582537,26.905039,0.83,29.3,0.83153,23.5,23.5,TR
01-06-2020,1200,Strada Buciumului,0.21283,18078,-,3,46.582519,26.906623500000006,0.81,31.9,1.91324,21.88,21.88,TR
01-06-2020,1200,Strada Hatman Berescu,0.18352,18079,-,3,46.582657000000005,26.909181999999998,0.72,31.3,3.14197,16.99,16.99,TR
01-06-2020,1200,DN15,0.20903,18080,-,2,46.58309653846155,26.911928846153845,0.74,33.3,2.14696,22.08,22.08,TR
01-06-2020,1930,DN2,0.04634,3763,+,1,46.539542499999996,26.9169725,0.77,31.5,2.62071,19.01,19.01,TR
01-06-2020,1930,Strada Bucegi,0.08475,18042,+,1,46.539415000000005,26.916097500000003,0.76,40.4,3.11845,22.91,22.91,TR
01-06-2020,1930,Strada Victor Babes,0.20342,18041,+,1,46.53913249999999,26.914116250000006,0.7,20.0,0.43478,16.0,16.0,TR
01-06-2020,1930,Strada Aeroportului,0.45421,18040,+,1,46.538462666666675,26.90939533333334,0.74,20.0,0.0,17.56,17.56,TR
01-06-2020,1930,Strada Alexei Tolstoi,0.70002,14603,+,1,46.53936235294117,26.904839705882353,0.78,29.4,0.0,30.0,33.45,TR
01-06-2020,1930,Strada Arcadie Septilici,2.06316,3762,+,1,46.552868124999996,26.890796374999997,0.8,54.4,0.79928,49.4,49.4,TR
01-06-2020,1930,Centura Bacau,1.57391,17937,+,1,46.5536990909091,26.87900151515152,0.78,66.3,1.18551,54.26,54.26,TR
01-06-2020,1930,Strada Arcadie Septilici,1.60609,3762,-,1,46.554187500000005,26.880232500000005,0.8,71.4,1.88426,52.93,52.93,TR
01-06-2020,1930,Strada Alexei Tolstoi,1.94268,14603,-,1,46.550512745098054,26.893473921568624,0.82,55.3,0.0,57.2,57.2,TR
01-06-2020,1930,Strada Aeroportului,0.70002,18040,-,1,46.53936235294117,26.90483970588235,0.73,22.9,0.0,28.75,28.75,TR
01-06-2020,1930,Strada Victor Babes,0.45421,18041,-,1,46.538462666666675,26.90939533333334,0.85,29.1,0.0,30.0,30.87,TR
01-06-2020,1930,Strada Bucegi,0.20342,18042,-,1,46.539132499999994,26.91411625,0.82,30.0,0.0,30.0,34.61,TR
01-06-2020,1930,DN2,1.48876,3763,-,1,46.53904141304348,26.909444999999995,0.79,26.4,0.0,30.59,30.59,TR
01-06-2020,1930,Bulevardul Unirii / DN2,0.03078,4002,+,1,46.57008249999999,26.91516083333333,0.78,36.0,0.0,40.74,40.74,TR
01-06-2020,1930,Strada Mioritei,0.40005,14416,+,2,46.571631470588244,26.914824705882353,0.7,37.1,0.72659,31.0,31.0,TR
01-06-2020,1930,Strada Iosif Cocea,0.42361,15202,+,2,46.5752813888889,26.91566027777778,0.7,44.0,0.39525,42.0,42.0,TR
01-06-2020,1930,Strada Primaverii,0.28445,15201,+,2,46.57833818181818,26.914629090909088,0.7,48.8,0.49893,46.0,46.0,TR
01-06-2020,1930,Strada Aprodul Purice,0.41342,14415,+,2,46.58175595744684,26.913223617021274,0.7,49.2,0.74231,45.0,45.0,TR
01-06-2020,1930,Strada Austrului,1.07958,15200,+,2,46.58737674698793,26.912187710843387,0.7,45.2,0.03847,45.0,45.0,TR
01-06-2020,1930,Strada Frunzei,0.55878,15199,+,2,46.5952585,26.908666999999998,0.7,50.0,0.0,50.0,50.0,TR
01-06-2020,1930,Strada Linistei,0.27288,15198,+,2,46.598175000000005,26.906587000000002,0.7,50.0,0.17391,49.0,49.0,TR
01-06-2020,1930,Strada Arinilor,0.5291,15197,+,2,46.601423181818184,26.90427227272728,0.7,50.0,0.0,50.0,50.0,TR
01-06-2020,1930,Strada Lunca Bistritei,0.67786,14414,+,2,46.606616410256414,26.900507435897435,0.7,49.9,0.15683,49.0,49.0,TR
01-06-2020,1930,Lilieci,1.33166,14413,+,2,46.611982203389836,26.890923050847455,0.71,34.8,0.20642,30.97,30.97,TR
01-06-2020,1930,Centura Bacau,0.94837,17927,+,2,46.61861882352941,26.881863529411763,0.71,50.0,0.0,50.0,51.17,TR
01-06-2020,1930,Lilieci,0.94837,14413,-,2,46.6186188235294,26.881863529411763,0.7,50.0,0.0,50.0,50.0,TR
01-06-2020,1930,Strada Lunca Bistritei,1.41517,14414,-,2,46.61154720588237,26.891968235294126,0.76,37.2,0.14347,36.59,36.59,TR
01-06-2020,1930,Strada Arinilor,0.59435,15197,-,2,46.60599266666667,26.901013666666664,0.77,50.0,0.00321,49.98,49.98,TR
01-06-2020,1930,Strada Linistei,0.5291,15198,-,2,46.60142318181817,26.904272272727273,0.74,50.0,1.0235,44.11,44.11,TR
01-06-2020,1930,Strada Frunzei,0.38831,15199,-,2,46.597571249999994,26.90701750000001,0.7,50.0,0.0,50.0,50.0,TR
01-06-2020,1930,Strada Austrului,0.44335,15200,-,2,46.59469857142857,26.90906642857143,0.7,50.0,0.17391,49.0,49.0,TR
01-06-2020,1930,Strada Aprodul Purice,1.12571,14415,-,2,46.58680562499999,26.912203541666674,0.71,42.9,0.0,43.03,43.03,TR
01-06-2020,1930,Strada Primaverii,0.39022,15201,-,2,46.58154780487808,26.913310731707302,0.7,45.7,0.8943,41.0,41.0,TR
01-06-2020,1930,Strada Iosif Cocea,0.28445,15202,-,2,46.57833818181817,26.914629090909088,0.77,49.9,0.57311,46.61,46.61,TR
01-06-2020,1930,Strada Mioritei,0.42361,14416,-,2,46.57528138888888,26.915660277777775,0.77,41.6,0.0,50.0,52.45,TR
01-06-2020,1930,Bulevardul Unirii / DN2,0.42502,4002,-,1,46.571301627906976,26.914867209302322,0.82,41.5,0.23455,40.38,40.38,TR
01-06-2020,1930,DJ207P,4.03451,13646,+,1,46.61620209302327,26.922690465116265,0.83,56.2,0.0,56.9,62.75,TR
01-06-2020,1930,Strada Siretului,1.78051,13645,+,1,46.59421122807018,26.930476140350876,0.87,50.0,0.0,50.0,59.16,TR
01-06-2020,1930,DN2F,0.78073,4399,+,1,46.58232419354839,26.930058064516114,0.81,43.6,0.0,43.88,43.88,TR
01-06-2020,1930,DN207G,0.52846,13644,+,1,46.576288297872345,26.930755744680845,0.85,46.2,1.05609,40.59,40.59,TR
01-06-2020,1930,Strada I. L. Caragiale,0.78983,13643,+,1,46.572766851851846,26.925464444444444,0.84,48.1,0.83879,43.46,43.46,TR
01-06-2020,1930,DN15,0.52862,13642,+,1,46.57061717391305,26.917280434782604,0.76,44.2,0.1232,43.57,43.57,TR
01-06-2020,1930,DN2G,0.39176,13641,+,3,46.56954738095238,26.911915000000004,0.79,38.5,0.0,39.16,39.16,TR
01-06-2020,1930,Strada Ionita Sandu Sturza,0.43693,13640,+,3,46.567402,26.911364,0.77,43.2,0.0,43.32,43.32,TR
01-06-2020,1930,Calea Marasesti,0.57544,13639,+,3,46.56258451612903,26.912351612903226,0.75,43.3,0.62252,40.2,40.2,TR
01-06-2020,1930,Strada Erou Ciprian Pintea,0.50153,4398,+,1,46.557818918918926,26.911716486486487,0.71,45.2,0.50455,42.58,42.58,TR
01-06-2020,1930,Strada Pictor Andreescu,0.55257,15205,+,1,46.55335735294119,26.91255588235294,0.71,48.1,0.42979,45.72,45.72,TR
01-06-2020,1930,Strada Milcov,0.45766,4397,+,1,46.54924875000001,26.913951249999997,0.71,49.9,0.40577,47.57,47.57,TR
01-06-2020,1930,Strada Garofitei,0.29663,15204,+,1,46.54602428571428,26.91502714285715,0.71,50.0,0.23047,48.67,48.67,TR
01-06-2020,1930,Strada Bicaz,0.08788,15203,+,1,46.54398333333334,26.915715000000002,0.71,50.0,0.23047,48.67,48.67,TR
01-06-2020,1930,DN11,0.50232,4396,+,1,46.54051777777778,26.916892222222216,0.72,46.6,0.51035,43.87,43.87,TR
01-06-2020,1930,Strada Chimiei,0.68477,4395,+,1,46.535934210526314,26.91843210526316,0.88,40.1,0.0,42.65,42.65,TR
01-06-2020,1930,Centura Bacau Sud,4.00053,17938,+,1,46.51564005617974,26.923643258426942,0.83,49.9,0.0,52.8,53.46,TR
01-06-2020,1930,Nicolae Balcescu,2.17192,4394,+,1,46.48814533333336,26.92164586666667,0.86,58.8,0.91464,52.62,52.62,TR
01-06-2020,1930,Centura Bacau Sud,2.17192,17938,-,1,46.488145333333335,26.92164586666666,0.82,57.9,0.0,61.1,66.28,TR
01-06-2020,1930,Strada Chimiei,4.06143,4395,-,1,46.516222968750014,26.92353020833332,0.82,48.4,0.0,51.41,51.41,TR
01-06-2020,1930,DN11,0.72604,4396,-,1,46.537358499999996,26.917954250000008,0.78,40.9,0.08032,40.52,40.52,TR
01-06-2020,1930,Strada Bicaz,0.40864,15203,-,1,46.541624999999996,26.9165125,0.7,49.8,0.13968,49.0,49.0,TR
01-06-2020,1930,Strada Garofitei,0.08788,15204,-,1,46.54398333333333,26.915715000000002,0.7,50.0,0.0,50.0,50.0,TR
01-06-2020,1930,Strada Milcov,0.33986,4397,-,1,46.54627888888889,26.914943333333337,0.7,50.0,0.0,50.0,50.0,TR
01-06-2020,1930,Strada Pictor Andreescu,0.41443,15205,-,1,46.54943772727274,26.91388772727273,0.7,50.0,0.34782,48.0,48.0,TR
01-06-2020,1930,Strada Erou Ciprian Pintea,0.55257,4398,-,1,46.55335735294119,26.91255588235293,0.7,45.7,0.32347,44.0,44.0,TR
01-06-2020,1930,Calea Marasesti,0.50153,13639,-,1,46.557818918918926,26.911716486486483,0.7,46.9,0.35227,45.0,45.0,TR
01-06-2020,1930,Strada Ionita Sandu Sturza,0.57544,13640,-,3,46.562584516129036,26.91235161290323,0.71,42.5,0.30562,41.01,41.01,TR
01-06-2020,1930,DN2G,0.45878,13641,-,3,46.56789703703704,26.911287037037035,0.73,39.4,1.02867,31.74,31.74,TR
01-06-2020,1930,DN15,0.33088,13642,-,1,46.569822499999994,26.913836071428573,0.72,39.6,0.42018,37.69,37.69,TR
01-06-2020,1930,Strada I. L. Caragiale,0.54963,13643,-,1,46.57103020833333,26.91906854166667,0.72,44.8,0.17483,43.9,43.9,TR
01-06-2020,1930,DN207G,0.94065,13644,-,1,46.573917500000015,26.92889882352938,0.72,47.8,0.10439,47.23,47.23,TR
01-06-2020,1930,DN2F,0.38441,4399,-,1,46.57715448275864,26.930664827586206,0.82,44.2,0.0,47.96,47.96,TR
01-06-2020,1930,Strada Siretului,0.78073,13645,-,1,46.58232419354838,26.930058064516132,0.81,44.1,0.0,44.2,52.91,TR
01-06-2020,1930,DJ207P,1.78051,13646,-,1,46.594211228070186,26.930476140350883,0.8,50.0,0.0,50.0,63.54,TR
01-06-2020,1930,Centura Bacau,4.03451,17928,-,1,46.61620209302324,26.922690465116276,0.73,56.2,0.0,57.2,68.47,TR
01-06-2020,1930,Centura Bacau,2.00844,17939,+,2,46.590693703703714,26.973964074074072,0.72,63.4,0.55667,59.34,59.34,TR
01-06-2020,1930,DN2,2.66997,4830,+,2,46.582948461538464,26.94465123076923,0.77,48.1,0.41287,45.82,45.82,TR
01-06-2020,1930,DN2,0.02282,4830,-,2,46.578885,26.93018,0.72,33.0,0.0,31.47,31.47,TR
01-06-2020,1930,Centura Bacau,2.64714,17939,-,2,46.583077460317455,26.945110634920656,0.73,49.6,0.0,50.0,53.18,TR
01-06-2020,1930,DJ252,1.13484,4831,-,2,46.58985542857142,26.969428571428573,0.73,58.5,0.10777,57.77,57.77,TR
01-06-2020,1930,Strada Arcadie Septilici,1.12979,4844,+,3,46.58089606060606,26.866896060606056,0.72,50.0,0.02314,49.87,49.87,TR
01-06-2020,1930,Strada Abator,0.86289,4843,+,3,46.577127857142855,26.877529642857137,0.73,46.3,0.0,46.3,49.32,TR
01-06-2020,1930,Strada Garii,0.78416,15187,+,3,46.57332714285714,26.887625357142856,0.73,43.5,0.0,43.5,48.41,TR
01-06-2020,1930,Strada Mioritei,0.26959,4842,+,3,46.57057764705883,26.894877647058824,0.73,37.7,0.0,38.8,43.24,TR
01-06-2020,1930,Strada George Bacovia,0.21597,15186,+,3,46.56995,26.896850000000004,0.73,38.3,0.0,38.5,43.71,TR
01-06-2020,1930,Strada Emil Racovita,0.15259,15185,+,3,46.56922,26.89903125,0.73,48.5,0.0,50.0,51.78,TR
01-06-2020,1930,Strada Pacii,0.22855,15184,+,3,46.56838285714286,26.90152285714286,0.73,45.9,0.0,46.71,46.71,TR
01-06-2020,1930,Strada M. Eminescu,0.18126,4841,+,3,46.56740151515152,26.90371212121212,0.73,37.6,0.0,37.8,37.8,TR
01-06-2020,1930,Strada Cuza Voda,0.20523,15183,+,3,46.56757090909091,26.904950909090914,0.73,45.3,0.44926,42.96,42.96,TR
01-06-2020,1930,Strada Trandafirilor,0.2137,15182,+,3,46.56811642857143,26.90821928571429,0.75,44.1,1.74782,35.24,35.24,TR
01-06-2020,1930,Bulevardul Nicolae Balcescu,0.20363,4840,+,3,46.5689890625,26.9104128125,0.84,36.6,0.98478,29.46,29.46,TR
01-06-2020,1930,Bulevardul Nicolae Balcescu,0.05801,4840,-,3,46.56945625,26.910841875,0.83,33.0,0.0,36.62,36.62,TR
01-06-2020,1930,Strada Trandafirilor,0.16748,15182,-,3,46.568712500000004,26.909934,0.72,39.3,0.44245,37.3,37.3,TR
01-06-2020,1930,Strada Cuza Voda,0.20025,15183,-,3,46.568086666666666,26.908040000000003,0.72,44.4,0.34259,42.65,42.65,TR
01-06-2020,1930,Strada M. Eminescu,0.23412,4841,-,3,46.56752833333334,26.90455833333333,0.72,41.8,0.33841,40.17,40.17,TR
01-06-2020,1930,Strada Pacii,0.10167,15184,-,3,46.56774,26.90327625,0.7,40.2,0.25957,39.0,39.0,TR
01-06-2020,1930,Strada Emil Racovita,0.22855,15185,-,3,46.56838285714286,26.901522857142854,0.7,44.6,0.50692,42.0,42.0,TR
01-06-2020,1930,Strada George Bacovia,0.18255,15186,-,3,46.569288,26.898832000000006,0.7,46.2,0.97873,41.0,41.0,TR
01-06-2020,1930,Strada Mioritei,0.23638,4842,-,3,46.57031600000001,26.895922666666667,0.74,32.9,0.0,35.4,35.72,TR
01-06-2020,1930,Strada Garii,0.21923,15187,-,3,46.570793333333334,26.89438888888889,0.7,41.6,0.12541,41.0,41.0,TR
01-06-2020,1930,Strada Abator,0.8882,4843,-,3,46.57343833333333,26.887330666666664,0.73,41.4,0.0,41.4,43.75,TR
01-06-2020,1930,Strada Arcadie Septilici,0.75885,4844,-,3,46.57729192307692,26.877093076923074,0.76,50.0,0.0,50.0,58.21,TR
01-06-2020,1930,DJ119B,1.15047,15188,-,3,46.58101885714287,26.866535999999996,0.78,49.9,0.0,50.0,60.93,TR
01-06-2020,1930,DN11,0.05603,15161,+,1,46.55696812499999,26.886369375,0.83,29.7,2.54469,21.01,21.01,TR
01-06-2020,1930,Strada Vasile Parvan,0.70837,15160,+,3,46.55960260869565,26.884079565217398,0.7,30.5,0.14255,30.0,30.0,TR
01-06-2020,1930,DN2G,1.88014,15159,+,3,46.57029166666667,26.878851874999995,0.7,32.7,0.18614,32.0,32.0,TR
01-06-2020,1930,DN2G,0.0645,15159,-,3,46.578177999999994,26.873883999999997,0.7,50.0,0.52173,47.0,47.0,TR
01-06-2020,1930,Strada Vasile Parvan,1.84301,15160,-,3,46.569081555555556,26.87959177777778,0.7,26.2,0.06637,23.0,23.0,TR
01-06-2020,1930,DN11,0.80575,15161,-,1,46.55852000000002,26.88469484848484,0.73,30.0,0.0,30.0,30.01,TR
01-06-2020,1930,Strada Tecuciului,0.03355,15168,+,3,46.527620000000006,26.962796666666666,0.79,48.0,0.47665,42.37,42.37,TR
01-06-2020,1930,Strada Ciprian Porumbescu,3.60607,15167,+,3,46.52713326797384,26.949582614379096,0.82,32.6,0.0,36.12,36.12,TR
01-06-2020,1930,Strada \xcenfratirii,0.29777,15166,+,3,46.533695,26.932919166666675,0.85,30.0,0.0,30.0,35.36,TR
01-06-2020,1930,Strada Ciresoaia,0.17775,15165,+,3,46.532684,26.929719000000006,0.86,41.6,0.0,46.69,46.69,TR
01-06-2020,1930,Strada Bicaz,0.59227,15164,+,3,46.53339555555556,26.923433888888884,0.86,43.6,0.34888,41.85,41.85,TR
01-06-2020,1930,Bulevardul Republicii,0.1779,15163,+,3,46.53350714285714,26.919853571428572,0.83,25.4,0.0,25.88,25.88,TR
01-06-2020,1930,Bulevardul Republicii,0.0299,15163,-,4,46.533390000000004,26.91909,0.7,29.4,1.89293,20.0,20.0,TR
01-06-2020,1930,Strada Bicaz,0.14799,15164,-,3,46.533554,26.920158999999995,0.72,29.6,0.0,26.65,26.65,TR
01-06-2020,1930,Strada Ciresoaia,0.59227,15165,-,3,46.53339555555555,26.923433888888887,0.73,47.6,0.24643,46.25,46.25,TR
01-06-2020,1930,Strada \xcenfratirii,0.17775,15166,-,3,46.532684,26.929719,0.73,49.3,0.0,50.0,51.94,TR
01-06-2020,1930,Strada Ciprian Porumbescu,0.29777,15167,-,3,46.533695,26.932919166666665,0.73,30.0,0.0,30.0,32.21,TR
01-06-2020,1930,Strada Tecuciului,3.63963,15168,-,3,46.527142628205155,26.94983673076924,0.74,34.0,0.0,34.63,34.63,TR
01-06-2020,1930,Calea Romanului (DN2),0.17685,15175,+,1,46.57532750000001,26.931275,0.75,41.1,1.80521,29.57,29.57,TR
01-06-2020,1930,Strada Luceafarului,0.27201,15174,+,3,46.57385777777777,26.932426666666665,0.75,46.1,0.61439,42.84,42.84,TR
01-06-2020,1930,Strada Holtului,0.25424,15173,+,3,46.57097749999999,26.934008750000004,0.75,50.0,0.16985,49.02,49.02,TR
01-06-2020,1930,Trecatoarea Oltului,0.44267,15172,+,3,46.56807450000001,26.935354,0.75,50.0,0.144,49.17,49.17,TR
01-06-2020,1930,Letea Veche,1.37326,15171,+,3,46.56087486486486,26.939894054054058,0.76,50.0,0.0,50.0,52.67,TR
01-06-2020,1930,Strada Chimiei,3.40283,15170,+,3,46.54619023809526,26.950601904761907,0.79,51.7,0.0,52.65,52.65,TR
01-06-2020,1930,Strada Chimiei,0.07474,15170,-,3,46.528045000000006,26.962455,0.77,48.0,1.62593,36.02,36.02,TR
01-06-2020,1930,Letea Veche,3.32808,15171,-,3,46.54709750000001,26.95000925000001,0.77,50.2,0.12918,49.45,49.45,TR
01-06-2020,1930,Trecatoarea Oltului,1.37326,15172,-,3,46.56087486486488,26.93989405405405,0.81,50.0,0.0,50.0,52.0,TR
01-06-2020,1930,Strada Holtului,0.44267,15173,-,3,46.5680745,26.935353999999997,0.81,50.0,0.06457,49.63,49.63,TR
01-06-2020,1930,Strada Luceafarului,0.25424,15174,-,3,46.57097749999999,26.93400875,0.81,50.0,0.15619,49.1,49.1,TR
01-06-2020,1930,Calea Romanului (DN2),0.44887,15175,-,1,46.5743272,26.93215200000001,0.81,44.6,0.0,46.65,46.65,TR
01-06-2020,1930,Calea Marasesti,0.03406,15181,+,1,46.56036333333333,26.91255,0.7,50.0,0.17391,49.0,49.0,TR
01-06-2020,1930,Strada Alexandru Cel Bun,0.56765,15180,+,1,46.56277799999997,26.91493090909091,0.7,48.6,0.64412,45.0,45.0,TR
01-06-2020,1930,Strada Ana Ipatescu,0.26786,15179,+,1,46.56590555555557,26.91692111111111,0.75,49.4,0.23887,48.04,48.04,TR
01-06-2020,1930,Strada Dumbravei,0.11057,15178,+,1,46.567552727272734,26.916392727272726,0.75,49.0,0.0,49.97,49.97,TR
01-06-2020,1930,Bulevardul Unirii (DN2),0.26517,15177,+,1,46.56948161290323,26.915424516129033,0.76,40.3,0.0,41.63,41.63,TR
01-06-2020,1930,Bulevardul Unirii (DN2),0.02497,15177,-,1,46.57005555555557,26.91502777777778,0.87,37.4,1.64764,27.31,27.31,TR
01-06-2020,1930,Strada Dumbravei,0.23438,15178,-,1,46.56910210526316,26.915591052631584,0.85,43.6,2.40472,28.54,28.54,TR
01-06-2020,1930,Strada Ana Ipatescu,0.11057,15179,-,1,46.56755272727273,26.91639272727273,0.85,49.0,0.99593,43.39,43.39,TR
01-06-2020,1930,Strada Alexandru Cel Bun,0.29727,15180,-,1,46.56569875000001,26.916887187500002,0.83,49.7,1.31785,42.17,42.17,TR
01-06-2020,1930,Calea Marasesti,0.57229,15181,-,1,46.56247113207547,26.91462886792452,0.7,49.3,0.22929,48.0,48.0,TR
01-06-2020,1930,DN2 Sud,7.31048,17935,+,1,46.51819714285714,26.895336734693885,0.7,70.7,0.0,71.0,71.0,TR
01-06-2020,1930,Strada Chimiei,5.61133,17934,+,1,46.50628846153845,26.95387076923077,0.7,78.5,0.3877,75.0,75.0,TR
01-06-2020,1930,Calea Barladului,7.03889,17933,+,1,46.555815636363626,26.967096727272722,0.7,76.0,0.0,76.0,76.0,TR
01-06-2020,1930,DJ207F,4.32473,17932,+,1,46.610688947368416,26.95649315789474,0.7,82.3,0.03169,82.0,82.0,TR
01-06-2020,1930,Calea Barladului,4.32473,17933,-,1,46.61068894736841,26.956493157894737,0.7,90.0,0.09661,89.0,89.0,TR
01-06-2020,1930,Strada Chimiei,7.03889,17934,-,1,46.55581563636365,26.967096727272725,0.7,76.0,0.0,76.0,76.0,TR
01-06-2020,1930,DN2 Sud,5.61133,17935,-,1,46.50628846153847,26.953870769230768,0.75,79.7,1.2339,65.39,65.39,TR
01-06-2020,1930,DN11,7.38092,17936,-,1,46.519390196078426,26.894296862745094,0.7,71.8,0.21799,70.0,70.0,TR
01-06-2020,1930,Strada Alexandru Cel Bun,0.02029,17954,+,3,46.56469,26.916915,0.72,37.0,2.07024,25.19,25.19,TR
01-06-2020,1930,Strada Miron Costin,0.07833,17953,+,3,46.564546666666665,26.917469999999998,0.77,31.8,0.61636,29.55,29.55,TR
01-06-2020,1930,Strada Florilor,0.03552,17952,+,3,46.56437,26.91822,0.71,27.0,0.8428,24.38,24.38,TR
01-06-2020,1930,Strada Nufarului,0.23234,17951,+,3,46.56391300000001,26.920074999999997,0.71,43.2,0.53104,40.56,40.56,TR
01-06-2020,1930,Strada Milcov,0.16656,17950,+,3,46.56327047619048,26.922634285714285,0.73,33.4,0.71381,30.66,30.66,TR
01-06-2020,1930,Bulevardul Alexandru Cel Bun,0.02981,17948,+,3,46.56318,26.92286125,0.81,29.0,0.0,30.0,32.11,TR
01-06-2020,1930,Strada Viorelelor,0.42867,17947,+,3,46.56163560000001,26.92334,0.81,48.8,0.0,50.0,53.69,TR
01-06-2020,1930,Strada Mircea Eliade,0.16507,17946,+,3,46.55883666666667,26.92399416666667,0.81,50.0,0.0,50.0,54.46,TR
01-06-2020,1930,Strada Stadionului,0.10902,17945,+,3,46.55719666666666,26.924108333333333,0.81,49.5,0.14511,48.67,48.67,TR
